"Country","CountryTag","Date","depression","anxiety","suicide","worry","fear","sad"
"Canada","CA","2020-01-13",73.8181818181818,39,43.3694581280788,26.6896551724138,33.9955156950673,66.6514806378132
"Canada","CA","2020-01-14",65.3333333333333,64.5,55.9605911330049,22.3448275862069,38.7668161434978,64.0205011389522
"Canada","CA","2020-01-15",63.6363636363636,54,48.9655172413793,39.7241379310345,32.8026905829596,44.7266514806378
"Canada","CA","2020-01-16",72.969696969697,60.75,44.7684729064039,37.2413793103448,42.9417040358744,61.3895216400911
"Canada","CA","2020-01-17",47.5151515151515,57,62.256157635468,13.0344827586207,36.3811659192825,63.1435079726651
"Canada","CA","2020-01-18",52.6060606060606,36,50.3645320197044,27.9310344827586,43.5381165919282,61.3895216400911
"Canada","CA","2020-01-19",57.6969696969697,42.75,55.2610837438424,32.2758620689655,39.3632286995516,57.8815489749431
"Canada","CA","2020-01-20",55.1515151515152,64.5,56.6600985221675,21.1034482758621,38.7668161434978,64.0205011389522
"Canada","CA","2020-01-21",84.8484848484848,48,44.0689655172414,41.5862068965517,23.2600896860987,76.2984054669704
"Canada","CA","2020-01-22",75.5151515151515,53.25,51.7635467980296,46.551724137931,32.8026905829596,55.250569476082
"Canada","CA","2020-01-23",69.5757575757576,56.25,52.4630541871921,34.1379310344828,36.3811659192825,71.0364464692483
"Canada","CA","2020-01-24",59.3939393939394,47.25,49.6650246305419,26.0689655172414,36.9775784753363,50.8656036446469
"Canada","CA","2020-01-25",53.4545454545455,30,45.4679802955665,23.5862068965517,35.1883408071749,59.6355353075171
"Canada","CA","2020-01-26",50.0606060606061,50.25,58.7586206896552,26.6896551724138,59.6412556053812,60.5125284738041
"Canada","CA","2020-01-27",61.9393939393939,51,34.9753694581281,31.6551724137931,36.9775784753363,64.8974943052392
"Canada","CA","2020-01-28",60.2424242424242,57.75,59.4581280788177,54,41.7488789237668,65.7744874715262
"Canada","CA","2020-01-29",73.8181818181818,75,65.0541871921182,21.1034482758621,29.8206278026906,64.8974943052392
"Canada","CA","2020-01-30",71.2727272727273,55.5,69.9507389162562,47.1724137931035,35.1883408071749,44.7266514806378
"Canada","CA","2020-01-31",48.3636363636364,51,41.2709359605911,43.448275862069,32.2062780269058,60.5125284738041
"Canada","CA","2020-02-01",55.3846153846154,57.5084745762712,44.6305418719212,37.7931034482759,52.7354260089686,61.1617312072893
"Canada","CA","2020-02-02",63.7762237762238,43.5,74.384236453202,29.6945812807882,29.5964125560538,51.375854214123
"Canada","CA","2020-02-03",82.2377622377622,62.6694915254237,49.0935960591133,43.8669950738916,24.7533632286996,36.6970387243736
"Canada","CA","2020-02-04",70.4895104895105,73.728813559322,52.0689655172414,39.8177339901478,27.9820627802691,81.5489749430524
"Canada","CA","2020-02-05",69.6503496503497,53.8220338983051,47.6059113300493,20.2463054187192,30.6726457399103,46.4829157175399
"Canada","CA","2020-02-06",65.4545454545455,61.9322033898305,49.0935960591133,67.487684729064,36.0538116591928,63.6082004555809
"Canada","CA","2020-02-07",77.2027972027972,58.9830508474576,54.3004926108374,60.7389162561576,24.2152466367713,54.6378132118451
"Canada","CA","2020-02-08",52.8671328671329,41.2881355932203,49.8374384236453,61.4137931034483,30.1345291479821,61.9772209567198
"Canada","CA","2020-02-09",57.9020979020979,56.0338983050847,58.7635467980296,66.8128078817734,38.2062780269058,43.2209567198178
"Canada","CA","2020-02-10",78.041958041958,52.3474576271186,40.9113300492611,65.4630541871921,16.6816143497758,54.6378132118451
"Canada","CA","2020-02-11",64.6153846153846,54.5593220338983,51.3251231527094,62.0886699507389,28.5201793721973,58.7152619589977
"Canada","CA","2020-02-12",83.9160839160839,55.2966101694915,51.3251231527094,25.6453201970443,37.1300448430493,68.501138952164
"Canada","CA","2020-02-13",67.972027972028,44.9745762711864,27.5221674876847,60.064039408867,35.5156950672646,48.1138952164009
"Canada","CA","2020-02-14",56.2237762237762,40.5508474576271,41.6551724137931,33.743842364532,26.9058295964126,64.4236902050114
"Canada","CA","2020-02-15",46.1538461538462,46.4491525423729,50.5812807881773,52.64039408867,22.6008968609865,71.7630979498861
"Canada","CA","2020-02-16",66.2937062937063,54.5593220338983,47.6059113300493,30.3694581280788,49.5067264573991,54.6378132118451
"Canada","CA","2020-02-17",51.1888111888112,43.5,58.7635467980296,48.5911330049261,22.0627802690583,50.5603644646925
"Canada","CA","2020-02-18",78.041958041958,56.771186440678,50.5812807881773,25.6453201970443,25.8295964125561,35.8815489749431
"Canada","CA","2020-02-19",73.006993006993,44.2372881355932,54.3004926108374,45.2167487684729,26.9058295964126,71.7630979498861
"Canada","CA","2020-02-20",68.8111888111888,58.9830508474576,30.4975369458128,25.6453201970443,28.5201793721973,59.5307517084282
"Canada","CA","2020-02-21",62.9370629370629,58.9830508474576,45.3743842364532,66.1379310344827,27.4439461883408,49.744874715262
"Canada","CA","2020-02-22",46.1538461538462,52.3474576271186,43.8866995073892,50.615763546798,14.5291479820628,48.1138952164009
"Canada","CA","2020-02-23",73.8461538461538,41.2881355932203,44.6305418719212,64.1133004926108,47.8923766816144,49.744874715262
"Canada","CA","2020-02-24",54.5454545454545,72.2542372881356,40.1674876847291,31.0443349753695,34.4394618834081,46.4829157175399
"Canada","CA","2020-02-25",62.9370629370629,56.771186440678,37.192118226601,62.7635467980296,53.8116591928251,45.6674259681093
"Canada","CA","2020-02-26",78.8811188811189,61.9322033898305,38.679802955665,43.192118226601,26.9058295964126,51.375854214123
"Canada","CA","2020-02-27",72.1678321678322,56.0338983050847,31.2413793103448,55.3399014778325,41.9730941704036,39.9589977220957
"Canada","CA","2020-02-28",57.9020979020979,48.6610169491525,36.448275862069,51.2906403940887,31.7488789237668,61.1617312072893
"Canada","CA","2020-02-29",73.8461538461538,57.5084745762712,37.935960591133,57.3645320197044,32.8251121076233,50.5603644646925
"Canada","CA","2020-03-01",55,64.9576271186441,75.3448275862069,11,56,57.6651480637813
"Canada","CA","2020-03-02",75,80.9745762711864,61.8620689655172,67,68,53.8838268792711
"Canada","CA","2020-03-03",64,80.0847457627119,78.5172413793103,29,53,48.2118451025057
"Canada","CA","2020-03-04",68,64.0677966101695,38.8620689655172,48,49,68.0637813211845
"Canada","CA","2020-03-05",70,88.9830508474576,54.7241379310345,55,39,46.3211845102506
"Canada","CA","2020-03-06",68,64.9576271186441,63.448275862069,39,67,56.7198177676538
"Canada","CA","2020-03-07",76,58.728813559322,54.7241379310345,33,64,42.5398633257403
"Canada","CA","2020-03-08",82,62.2881355932203,65.8275862068966,49,50,55.7744874715262
"Canada","CA","2020-03-09",91,88.093220338983,47.5862068965517,67,56,42.5398633257403
"Canada","CA","2020-03-10",100,88.093220338983,68.2068965517241,46,72,49.1571753986333
"Canada","CA","2020-03-11",68,63.1779661016949,57.8965517241379,69,82,94.5330296127563
"Canada","CA","2020-03-12",71,72.0762711864407,57.1034482758621,79,100,60.501138952164
"Canada","CA","2020-03-13",51,63.1779661016949,46,43,94,42.5398633257403
"Canada","CA","2020-03-14",54,47.1610169491525,63.448275862069,100,71,55.7744874715262
"Canada","CA","2020-03-15",56,60.5084745762712,65.8275862068966,76,83,53.8838268792711
"Canada","CA","2020-03-16",68,67.6271186440678,26.9655172413793,64,70,35.9225512528474
"Canada","CA","2020-03-17",54,61.3983050847458,34.8965517241379,52,77,50.1025056947608
"Canada","CA","2020-03-18",66,59.6186440677966,40.448275862069,43,70,54.8291571753986
"Canada","CA","2020-03-19",70,84.5338983050847,42.8275862068966,67,75,34.0318906605923
"Canada","CA","2020-03-20",61,67.6271186440678,40.448275862069,78,66,61.4464692482916
"Canada","CA","2020-03-21",57,72.9661016949153,42.0344827586207,57,80,80.3530751708428
"Canada","CA","2020-03-22",89,64.0677966101695,49.1724137931035,41,58,64.2824601366743
"Canada","CA","2020-03-23",77,66.7372881355932,38.8620689655172,30,58,50.1025056947608
"Canada","CA","2020-03-24",77,79.1949152542373,36.4827586206897,40,63,54.8291571753986
"Canada","CA","2020-03-25",79,79.1949152542373,54.7241379310345,65,58,65.2277904328018
"Canada","CA","2020-03-26",69,67.6271186440678,38.8620689655172,65,77,42.5398633257403
"Canada","CA","2020-03-27",60,60.5084745762712,50.7586206896552,49,59,49.1571753986333
"Canada","CA","2020-03-28",67,71.1864406779661,63.448275862069,35,53,53.8838268792711
"Canada","CA","2020-03-29",48,58.728813559322,73.7586206896552,30,76,60.501138952164
"Canada","CA","2020-03-30",62,78.3050847457627,79.3103448275862,44,67,45.375854214123
"Canada","CA","2020-03-31",51,59.6186440677966,55.5172413793103,53,67,71.8451025056948
"Canada","CA","2020-04-01",44.6153846153846,58.9724576271186,27.551724137931,26.1551724137931,53.5224215246637,58.5466970387244
"Canada","CA","2020-04-02",47.8601398601399,49.0402542372881,34.5862068965517,24.7413793103448,64.5201793721973,66.7927107061503
"Canada","CA","2020-04-03",62.4615384615385,56.489406779661,49.8275862068965,29.6896551724138,47.6569506726457,52.7744874715262
"Canada","CA","2020-04-04",60.8391608391608,48.4194915254237,41.0344827586207,28.9827586206897,47.6569506726457,56.0728929384966
"Canada","CA","2020-04-05",55.972027972028,51.5233050847458,44.551724137931,22.6206896551724,49.1233183856502,52.7744874715262
"Canada","CA","2020-04-06",66.5174825174825,45.3156779661017,20.5172413793103,58.6724137931034,53.5224215246637,73.3895216400911
"Canada","CA","2020-04-07",49.4825174825175,55.2478813559322,33.4137931034483,50.1896551724138,56.4551569506726,51.9498861047836
"Canada","CA","2020-04-08",81.1188811188811,49.0402542372881,29.3103448275862,60.0862068965517,61.5874439461883,77.5125284738041
"Canada","CA","2020-04-09",60.8391608391608,52.1440677966102,36.3448275862069,54.4310344827586,54.2556053811659,67.6173120728929
"Canada","CA","2020-04-10",62.4615384615385,52.1440677966102,36.3448275862069,37.4655172413793,57.1883408071749,79.1617312072893
"Canada","CA","2020-04-11",39.7482517482517,34.7627118644068,36.3448275862069,50.8965517241379,54.2556053811659,60.1958997722096
"Canada","CA","2020-04-12",38.1258741258741,47.1779661016949,44.551724137931,41,66.719730941704,45.3530751708428
"Canada","CA","2020-04-13",68.1398601398601,51.5233050847458,44.551724137931,36.7586206896552,67.4529147982063,54.4236902050114
"Canada","CA","2020-04-14",72.1958041958042,43.4533898305085,25.2068965517241,30.3965517241379,42.52466367713,54.4236902050114
"Canada","CA","2020-04-15",60.8391608391608,55.2478813559322,29.3103448275862,35.3448275862069,60.1210762331839,48.6514806378132
"Canada","CA","2020-04-16",58.4055944055944,42.2118644067797,31.6551724137931,70.6896551724138,53.5224215246637,57.7220956719818
"Canada","CA","2020-04-17",76.2517482517483,44.0741525423729,30.4827586206897,25.448275862069,61.5874439461883,82.4601366742597
"Canada","CA","2020-04-18",55.1608391608392,37.8665254237288,34.5862068965517,51.6034482758621,51.322869955157,75.0387243735763
"Canada","CA","2020-04-19",49.4825174825175,39.1080508474576,35.1724137931034,28.2758620689655,59.3878923766816,61.8451025056948
"Canada","CA","2020-04-20",60.8391608391608,33.521186440678,32.2413793103448,29.6896551724138,58.6547085201794,71.7403189066059
"Canada","CA","2020-04-21",62.4615384615385,45.9364406779661,34,19.7931034482759,57.1883408071749,76.6879271070615
"Canada","CA","2020-04-22",64.8951048951049,39.728813559322,23.448275862069,44.5344827586207,43.2578475336323,75.0387243735763
"Canada","CA","2020-04-23",61.6503496503496,33.521186440678,32.8275862068965,60.7931034482759,65.2533632286996,75.0387243735763
"Canada","CA","2020-04-24",62.4615384615385,36.0042372881356,20.5172413793103,45.948275862069,65.9865470852018,58.5466970387244
"Canada","CA","2020-04-25",61.6503496503496,41.5911016949153,35.7586206896552,23.3275862068966,62.3206278026906,59.371298405467
"Canada","CA","2020-04-26",55.1608391608392,60.2139830508475,44.551724137931,16.9655172413793,73.3183856502242,74.2141230068337
"Canada","CA","2020-04-27",69.7622377622378,61.4555084745763,32.2413793103448,67.1551724137931,59.3878923766816,58.5466970387244
"Canada","CA","2020-04-28",65.7062937062937,51.5233050847458,58.6206896551724,36.7586206896552,62.3206278026906,52.7744874715262
"Canada","CA","2020-04-29",53.5384615384615,46.5572033898305,51,51.6034482758621,63.0538116591928,76.6879271070615
"Canada","CA","2020-04-30",39.7482517482517,62.0762711864407,45.7241379310345,29.6896551724138,72.585201793722,71.7403189066059
"Canada","CA","2020-05-01",79.041958041958,67.2330508474576,34.5812807881773,27.2167487684729,56.0336322869955,80.1640091116173
"Canada","CA","2020-05-02",52.3986013986014,67.2330508474576,52.256157635468,24.0147783251232,54.3609865470852,59.8815489749431
"Canada","CA","2020-05-03",55.0629370629371,50.0338983050847,59.1724137931034,80.0492610837438,56.0336322869955,52.1548974943052
"Canada","CA","2020-05-04",72.8251748251748,66.4512711864407,43.8029556650246,36.0221674876847,40.9798206278027,82.0956719817768
"Canada","CA","2020-05-05",47.0699300699301,68.7966101694915,35.3497536945813,68.0418719211823,39.3071748878924,60.8473804100228
"Canada","CA","2020-05-06",52.3986013986014,64.8877118644068,58.4039408866995,52.0320197044335,60.2152466367713,54.0865603644647
"Canada","CA","2020-05-07",72.8251748251748,57.8516949152542,35.3497536945813,52.0320197044335,44.3251121076233,79.1981776765376
"Canada","CA","2020-05-08",77.2657342657343,70.3601694915254,47.6453201970443,16.0098522167488,33.4529147982063,70.50569476082
"Canada","CA","2020-05-09",75.4895104895105,71.9237288135593,54.5615763546798,76.0467980295566,60.2152466367713,59.8815489749431
"Canada","CA","2020-05-10",88.8111888111888,72.7055084745763,41.4975369458128,70.4433497536946,45.9977578475336,45.3940774487472
"Canada","CA","2020-05-11",64.8321678321678,52.3792372881356,34.5812807881773,31.2192118226601,57.7062780269058,71.4715261958998
"Canada","CA","2020-05-12",67.4965034965035,64.1059322033898,49.1822660098522,47.2290640394089,57.7062780269058,67.6082004555809
"Canada","CA","2020-05-13",65.7202797202797,78.1779661016949,39.192118226601,37.6231527093596,35.1255605381166,43.4624145785877
"Canada","CA","2020-05-14",79.9300699300699,60.1970338983051,31.5073891625616,79.2487684729064,52.6883408071749,68.5740318906606
"Canada","CA","2020-05-15",52.3986013986014,54.7245762711864,41.4975369458128,48.0295566502463,55.1973094170404,43.4624145785877
"Canada","CA","2020-05-16",83.4825174825175,59.4152542372881,26.128078817734,57.6354679802956,67.7421524663677,96.5831435079727
"Canada","CA","2020-05-17",74.6013986013986,41.4343220338983,42.2660098522167,38.423645320197,41.8161434977578,62.7790432801822
"Canada","CA","2020-05-18",76.3776223776224,69.5783898305085,39.9605911330049,47.2290640394089,55.1973094170404,54.0865603644647
"Canada","CA","2020-05-19",65.7202797202797,76.614406779661,26.128078817734,47.2290640394089,53.52466367713,61.8132118451025
"Canada","CA","2020-05-20",59.5034965034965,50.8156779661017,33.0443349753695,37.6231527093596,58.542600896861,58.9157175398633
"Canada","CA","2020-05-21",55.951048951049,57.8516949152542,28.4334975369458,59.2364532019704,64.3968609865471,57.9498861047836
"Canada","CA","2020-05-22",75.4895104895105,56.2881355932203,43.8029556650246,49.6305418719212,44.3251121076233,76.3006833712984
"Canada","CA","2020-05-23",71.0489510489511,60.1970338983051,34.5812807881773,56.8349753694581,65.2331838565022,79.1981776765376
"Canada","CA","2020-05-24",51.5104895104895,63.3241525423729,31.5073891625616,25.615763546798,59.3789237668161,49.2574031890661
"Canada","CA","2020-05-25",70.1608391608392,56.2881355932203,26.8965517241379,43.2266009852217,53.52466367713,56.9840546697039
"Canada","CA","2020-05-26",72.8251748251748,71.9237288135593,33.0443349753695,53.6330049261084,36.7982062780269,66.6423690205011
"Canada","CA","2020-05-27",48.8461538461538,73.4872881355932,48.4137931034483,27.2167487684729,40.9798206278027,65.6765375854214
"Canada","CA","2020-05-28",54.1748251748252,66.4512711864407,33.0443349753695,64.8399014778325,56.8699551569507,69.5398633257403
"Canada","CA","2020-05-29",52.3986013986014,54.7245762711864,37.6551724137931,71.243842364532,45.9977578475336,56.0182232346241
"Canada","CA","2020-05-30",67.4965034965035,54.7245762711864,29.9704433497537,62.4384236453202,83.6322869955157,89.8223234624146
"Canada","CA","2020-05-31",61.2797202797203,65.6694915254237,76.8472906403941,18.4113300492611,63.5605381165919,77.2665148063781
"Canada","CA","2020-06-01",47.8088578088578,38.103813559322,43.8226600985222,33.2733990147783,30.8744394618834,49.3120728929385
"Canada","CA","2020-06-02",53.2727272727273,63.0444915254237,34.2364532019704,25.1009852216749,50.8520179372197,35.1161731207289
"Canada","CA","2020-06-03",51.2237762237762,53.3453389830509,45.192118226601,16.9285714285714,32.085201793722,44.8291571753986
"Canada","CA","2020-06-04",58.053613053613,51.9597457627119,46.5615763546798,32.1059113300493,41.1659192825112,56.0364464692483
"Canada","CA","2020-06-05",35.5151515151515,49.1885593220339,30.128078817734,30.9384236453202,36.3228699551569,54.5421412300683
"Canada","CA","2020-06-06",38.9300699300699,44.3389830508475,31.4975369458128,28.0197044334975,36.3228699551569,52.3006833712984
"Canada","CA","2020-06-07",45.7599067599068,58.8877118644068,34.9211822660099,51.3694581280788,60.5381165919283,58.2779043280182
"Canada","CA","2020-06-08",46.4428904428904,52.6525423728814,28.0738916256158,31.5221674876847,38.1390134529148,53.7949886104784
"Canada","CA","2020-06-09",51.9067599067599,42.9533898305085,43.1379310344828,53.1206896551724,46.6143497757848,44.8291571753986
"Canada","CA","2020-06-10",50.5407925407925,67.2012711864407,32.1822660098522,29.7709359605911,33.2959641255605,73.9681093394077
"Canada","CA","2020-06-11",41.6620046620047,54.7309322033898,29.4433497536946,25.6847290640394,32.085201793722,56.7835990888383
"Canada","CA","2020-06-12",30.7342657342657,47.1101694915254,35.6059113300493,35.0246305418719,42.3766816143498,61.2665148063781
"Canada","CA","2020-06-13",68.2983682983683,50.5741525423729,43.1379310344828,13.4261083743842,54.4843049327354,50.0592255125285
"Canada","CA","2020-06-14",66.9324009324009,57.5021186440678,68.4729064039409,26.8522167487685,41.7713004484305,45.5763097949886
"Canada","CA","2020-06-15",57.3706293706294,52.6525423728814,42.4532019704434,26.2684729064039,31.4798206278027,63.5079726651481
"Canada","CA","2020-06-16",60.7855477855478,42.260593220339,43.8226600985222,22.1822660098522,42.9820627802691,53.7949886104784
"Canada","CA","2020-06-17",66.9324009324009,63.7372881355932,58.2019704433498,34.4408866995074,36.9282511210762,41.0933940774487
"Canada","CA","2020-06-18",62.8344988344988,61.6588983050847,49.9852216748769,23.3497536945813,37.5336322869955,56.0364464692483
"Canada","CA","2020-06-19",61.4685314685315,67.2012711864407,46.5615763546798,36.192118226601,23.609865470852,50.8063781321185
"Canada","CA","2020-06-20",39.6130536130536,43.646186440678,38.3448275862069,13.4261083743842,38.7443946188341,74.7152619589977
"Canada","CA","2020-06-21",49.1748251748252,47.8029661016949,44.5073891625616,31.5221674876847,29.6636771300448,60.5193621867882
"Canada","CA","2020-06-22",48.4918414918415,65.1228813559322,37.6600985221675,7.58866995073892,34.5067264573991,60.5193621867882
"Canada","CA","2020-06-23",51.2237762237762,65.1228813559322,34.2364532019704,30.9384236453202,27.847533632287,67.9908883826879
"Canada","CA","2020-06-24",36.1981351981352,69.2796610169492,34.2364532019704,27.435960591133,32.085201793722,69.4851936218679
"Canada","CA","2020-06-25",39.6130536130536,56.8093220338983,34.2364532019704,31.5221674876847,30.8744394618834,40.3462414578588
"Canada","CA","2020-06-26",42.3449883449883,60.9661016949153,34.9211822660099,16.3448275862069,33.2959641255605,46.3234624145786
"Canada","CA","2020-06-27",53.2727272727273,55.4237288135593,54.7783251231527,27.435960591133,30.2690582959641,57.5307517084282
"Canada","CA","2020-06-28",55.3216783216783,53.3453389830509,39.0295566502463,58.3743842364532,38.1390134529148,60.5193621867882
"Canada","CA","2020-06-29",51.2237762237762,51.2669491525424,50.6699507389163,12.2586206896552,31.4798206278027,47.0706150341686
"Canada","CA","2020-06-30",38.2470862470862,54.7309322033898,28.0738916256158,16.3448275862069,42.3766816143498,49.3120728929385
"Canada","CA","2020-07-01",42.5174825174825,41.8728813559322,39.4088669950739,15.1256157635468,52.9506726457399,51.7653758542141
"Canada","CA","2020-07-02",24.5804195804196,50.7966101694915,59.1133004926108,65.7635467980296,39.390134529148,62.8086560364465
"Canada","CA","2020-07-03",31.2237762237762,51.4830508474576,52.9556650246305,4.60344827586207,38.0986547085202,35.2004555808656
"Canada","CA","2020-07-04",53.8111888111888,51.4830508474576,35.0985221674877,16.4408866995074,59.4080717488789,53.8359908883827
"Canada","CA","2020-07-05",41.8531468531469,56.9745762711864,32.0197044334975,26.9630541871921,49.7219730941704,65.5694760820046
"Canada","CA","2020-07-06",25.2447552447552,52.1694915254237,34.4827586206897,23.0172413793103,35.5156950672646,51.0751708428246
"Canada","CA","2020-07-07",45.8391608391608,55.6016949152542,46.1822660098522,18.4137931034483,40.6816143497758,40.0318906605923
"Canada","CA","2020-07-08",66.4335664335664,60.4067796610169,52.3399014778325,18.4137931034483,36.8071748878924,66.9498861047836
"Canada","CA","2020-07-09",35.8741258741259,50.7966101694915,38.1773399014778,42.0886699507389,36.1614349775785,62.1184510250569
"Canada","CA","2020-07-10",38.5314685314685,45.9915254237288,43.7192118226601,62.4753694581281,41.9730941704036,62.1184510250569
"Canada","CA","2020-07-11",53.1468531468531,55.6016949152542,43.7192118226601,9.86453201970443,40.0358744394619,69.0205011389522
"Canada","CA","2020-07-12",46.5034965034965,57.6610169491525,39.4088669950739,30.9088669950739,50.3677130044843,31.0592255125285
"Canada","CA","2020-07-13",55.1398601398601,58.3474576271186,61.576354679803,55.2413793103448,45.2017937219731,51.0751708428246
"Canada","CA","2020-07-14",47.8321678321678,61.093220338983,35.7142857142857,28.2783251231527,47.7847533632287,49.004555808656
"Canada","CA","2020-07-15",45.8391608391608,64.5254237288135,51.7241379310345,23.6748768472906,36.8071748878924,60.0478359908884
"Canada","CA","2020-07-16",51.8181818181818,54.9152542372881,33.2512315270936,4.60344827586207,49.7219730941704,62.8086560364465
"Canada","CA","2020-07-17",39.8601398601399,50.7966101694915,43.7192118226601,34.1970443349754,43.9103139013453,66.9498861047836
"Canada","CA","2020-07-18",47.8321678321678,52.8559322033898,41.256157635468,23.0172413793103,43.9103139013453,53.8359908883827
"Canada","CA","2020-07-19",47.1678321678322,54.9152542372881,43.7192118226601,22.35960591133,38.7443946188341,37.9612756264237
"Canada","CA","2020-07-20",63.1118881118881,60.4067796610169,38.1773399014778,28.935960591133,38.7443946188341,57.9772209567198
"Canada","CA","2020-07-21",65.1048951048951,58.3474576271186,58.4975369458128,9.86453201970443,27.1210762331839,54.5261958997722
"Canada","CA","2020-07-22",45.1748251748252,56.9745762711864,30.7881773399015,52.6108374384236,61.3452914798206,59.3576309794989
"Canada","CA","2020-07-23",42.5174825174825,65.2118644067797,30.7881773399015,14.4679802955665,52.304932735426,51.7653758542141
"Canada","CA","2020-07-24",50.4895104895105,56.9745762711864,22.1674876847291,34.8546798029557,45.847533632287,57.9772209567198
"Canada","CA","2020-07-25",49.1608391608392,42.5593220338983,52.3399014778325,28.935960591133,64.5739910313901,62.1184510250569
"Canada","CA","2020-07-26",51.8181818181818,56.2881355932203,43.7192118226601,27.6206896551724,56.1793721973094,59.3576309794989
"Canada","CA","2020-07-27",55.1398601398601,68.6440677966102,38.7931034482759,33.5394088669951,38.7443946188341,55.9066059225513
"Canada","CA","2020-07-28",52.4825174825175,50.1101694915254,30.7881773399015,48.0073891625616,36.8071748878924,66.2596810933941
"Canada","CA","2020-07-29",35.8741258741259,50.1101694915254,35.0985221674877,24.3325123152709,41.9730941704036,51.7653758542141
"Canada","CA","2020-07-30",23.9160839160839,56.2881355932203,43.7192118226601,19.0714285714286,42.6188340807175,57.9772209567198
"Canada","CA","2020-07-31",33.2167832167832,62.4661016949153,46.1822660098522,35.512315270936,33.5784753363229,41.4123006833713
"Canada","CA","2020-08-01",27.2494172494172,56.0593220338983,29.9802955665025,22.9211822660099,73.3183856502242,68.8974943052392
"Canada","CA","2020-08-02",48.2703962703963,41.8220338983051,32.6256157635468,36.1182266009852,40.3251121076233,56.2824601366743
"Canada","CA","2020-08-03",45.9347319347319,58.728813559322,31.743842364532,20.1428571428571,40.3251121076233,66.9567198177676
"Canada","CA","2020-08-04",63.0629370629371,76.5254237288135,28.2167487684729,36.8128078817734,35.1928251121076,42.6970387243736
"Canada","CA","2020-08-05",66.1771561771562,75.635593220339,28.2167487684729,44.4532019704434,38.1255605381166,68.8974943052392
"Canada","CA","2020-08-06",63.0629370629371,52.5,30.8620689655172,44.4532019704434,52.0560538116592,66.9567198177676
"Canada","CA","2020-08-07",59.9487179487179,65.8474576271186,35.2709359605911,39.5911330049261,25.6614349775785,64.0455580865604
"Canada","CA","2020-08-08",49.8275058275058,60.5084745762712,37.9162561576355,36.8128078817734,29.3273542600897,65.9863325740319
"Canada","CA","2020-08-09",73.962703962704,64.9576271186441,27.3349753694581,37.5073891625616,25.6614349775785,80.5421412300683
"Canada","CA","2020-08-10",45.1561771561772,88.9830508474576,26.4532019704434,51.3990147783251,27.127802690583,85.3940774487472
"Canada","CA","2020-08-11",56.0559440559441,59.6186440677966,21.1625615763547,50.7044334975369,24.9282511210762,81.5125284738041
"Canada","CA","2020-08-12",63.8414918414918,74.7457627118644,28.2167487684729,31.9507389162562,32.2600896860987,60.1640091116173
"Canada","CA","2020-08-13",54.4988344988345,49.8305084745763,24.6896551724138,25.6995073891626,32.9932735426009,76.6605922551253
"Canada","CA","2020-08-14",52.9417249417249,56.9491525423729,36.1527093596059,33.3399014778325,34.4596412556054,71.8086560364465
"Canada","CA","2020-08-15",64.6200466200466,57.8389830508475,31.743842364532,45.1477832512315,52.0560538116592,97.0387243735763
"Canada","CA","2020-08-16",77.8554778554778,64.0677966101695,23.807881773399,37.5073891625616,43.2578475336323,61.1343963553531
"Canada","CA","2020-08-17",47.4918414918415,66.7372881355932,32.6256157635468,38.2019704433498,60.1210762331839,54.3416856492027
"Canada","CA","2020-08-18",56.0559440559441,56.0593220338983,25.5714285714286,69.4581280788177,41.7914798206278,91.2164009111617
"Canada","CA","2020-08-19",38.1491841491841,48.9406779661017,29.9802955665025,64.5960591133005,37.3923766816144,72.7790432801822
"Canada","CA","2020-08-20",56.8344988344988,58.728813559322,25.5714285714286,38.8965517241379,45.457399103139,92.1867881548975
"Canada","CA","2020-08-21",56.0559440559441,50.7203389830508,24.6896551724138,45.1477832512315,59.3878923766816,67.9271070615034
"Canada","CA","2020-08-22",38.1491841491841,58.728813559322,57.3152709359606,44.4532019704434,49.1233183856502,72.7790432801822
"Canada","CA","2020-08-23",65.3986013986014,75.635593220339,88.1773399014778,36.8128078817734,38.8587443946188,60.1640091116173
"Canada","CA","2020-08-24",49.048951048951,63.1779661016949,54.6699507389163,25.0049261083744,31.5269058295964,67.9271070615034
"Canada","CA","2020-08-25",57.6130536130536,59.6186440677966,38.7980295566502,38.2019704433498,49.8565022421525,83.4533029612756
"Canada","CA","2020-08-26",52.1631701631702,60.5084745762712,29.9802955665025,58.3448275862069,51.322869955157,75.6902050113895
"Canada","CA","2020-08-27",45.9347319347319,75.635593220339,27.3349753694581,63.9014778325123,53.5224215246637,46.5785876993166
"Canada","CA","2020-08-28",51.3846153846154,58.728813559322,29.9802955665025,33.3399014778325,53.5224215246637,79.5717539863326
"Canada","CA","2020-08-29",56.0559440559441,45.3813559322034,48.4975369458128,34.7290640394089,49.8565022421525,63.0751708428246
"Canada","CA","2020-08-30",42.8205128205128,52.5,29.9802955665025,29.1724137931034,28.5941704035874,75.6902050113895
"Canada","CA","2020-08-31",53.7202797202797,74.7457627118644,21.1625615763547,50.7044334975369,44.7242152466368,68.8974943052392
"Canada","CA","2020-09-01",36.3636363636364,49.0889830508475,21,14.1871921182266,53.1726457399103,46.3599088838269
"Canada","CA","2020-09-02",42.6573426573427,45.5826271186441,26,14.1871921182266,35.6569506726457,51.4305239179955
